"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2020-01-30","2020","01","30","","-2.5","","-10.8","","-6.7","","24.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-01-31","2020","01","31","","11.2","","-7.1","","2.1","","15.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-01","2020","02","01","","-0.2","","-4.2","","-2.2","","20.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-02","2020","02","02","","1.0","","-6.5","","-2.8","","20.8","","0.0","","","","","","5.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-03","2020","02","03","","5.5","","-2.7","","1.4","","16.6","","0.0","","","","","","0.0","","","","25","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-02-04","2020","02","04","","2.6","","-4.1","","-0.8","","18.8","","0.0","","","","","","0.0","","","","32","","54",""
"-78.88","43.92","OSHAWA","6155875","2020-02-05","2020","02","05","","-3.6","","-8.6","","-6.1","","24.1","","0.0","","","","","","0.0","","","","30","","48",""
"-78.88","43.92","OSHAWA","6155875","2020-02-06","2020","02","06","","-3.5","","-5.5","","-4.5","","22.5","","0.0","","","","","","0.0","","","","1","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-02-07","2020","02","07","","-3.9","","-12.4","","-8.2","","26.2","","0.0","","","","","","0.0","","","","32","","52",""
"-78.88","43.92","OSHAWA","6155875","2020-02-08","2020","02","08","","-9.2","","-16.9","","-13.1","","31.1","","0.0","","","","","","0.0","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-02-09","2020","02","09","","1.5","","-12.2","","-5.4","","23.4","","0.0","","","","","","2.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-10","2020","02","10","","3.1","","-0.6","","1.3","","16.7","","0.0","","","","","","9.3","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-11","2020","02","11","","2.1","","-2.1","","0.0","","18.0","","0.0","","","","","","0.0","","","","27","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-02-12","2020","02","12","","1.1","","-3.2","","-1.1","","19.1","","0.0","","","","","","0.0","","","","22","","42",""
"-78.88","43.92","OSHAWA","6155875","2020-02-13","2020","02","13","","0.4","","-18.3","","-9.0","","27.0","","0.0","","","","","","1.0","","","","32","","48",""
"-78.88","43.92","OSHAWA","6155875","2020-02-14","2020","02","14","","-9.6","","-22.9","","-16.3","","34.3","","0.0","","","","","","0.0","","","","34","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-02-15","2020","02","15","","0.7","","-10.7","","-5.0","","23.0","","0.0","","","","","","0.0","","","","21","","58",""
"-78.88","43.92","OSHAWA","6155875","2020-02-16","2020","02","16","","3.4","","-5.1","","-0.9","","18.9","","0.0","","","","","","0.0","","","","26","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-02-17","2020","02","17","","-1.2","","-8.2","","-4.7","","22.7","","0.0","","","","","","0.0","","","","11","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-02-18","2020","02","18","","5.3","","-3.6","","0.9","","17.1","","0.0","","","","","","6.4","","","","26","","55",""
"-78.88","43.92","OSHAWA","6155875","2020-02-19","2020","02","19","","-0.6","","-7.0","","-3.8","","21.8","","0.0","","","","","","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-02-20","2020","02","20","","-6.1","","-13.6","","-9.9","","27.9","","0.0","","","","","","0.0","","","","35","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-02-21","2020","02","21","","0.5","","-15.2","","-7.4","","25.4","","0.0","","","","","","0.0","","","","19","","45",""
"-78.88","43.92","OSHAWA","6155875","2020-02-22","2020","02","22","","3.9","","-5.1","","-0.6","","18.6","","0.0","","","","","","0.0","","","","22","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-02-23","2020","02","23","","6.1","","-6.7","","-0.3","","18.3","","0.0","","","","","","0.0","","","","20","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-02-24","2020","02","24","","7.8","","-4.8","","1.5","","16.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-25","2020","02","25","","5.0","","0.5","","2.8","","15.2","","0.0","","","","","","1.3","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-02-26","2020","02","26","","2.4","","-3.5","","-0.6","","18.6","","0.0","","","","","","0.0","","","","33","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-02-27","2020","02","27","","-3.3","","-5.7","","-4.5","","22.5","","0.0","","","","","","0.0","","","","27","","72",""
"-78.88","43.92","OSHAWA","6155875","2020-02-28","2020","02","28","","-3.3","","-12.0","","-7.7","","25.7","","0.0","","","","","","0.0","","","","25","","61",""
"-78.88","43.92","OSHAWA","6155875","2020-02-29","2020","02","29","","-6.8","","-17.2","","-12.0","","30.0","","0.0","","","","","","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-03-01","2020","03","01","","1.8","","-17.8","","-8.0","","26.0","","0.0","","","","","","8.0","","","","12","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-03-02","2020","03","02","","4.9","","-2.2","","1.4","","16.6","","0.0","","","","","","7.4","","","","22","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-03-03","2020","03","03","","3.4","","-1.1","","1.2","","16.8","","0.0","","","","","","13.0","","","","30","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-03-04","2020","03","04","","5.6","","0.3","","3.0","","15.0","","0.0","","","","","","0.0","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-03-05","2020","03","05","","4.3","","-2.3","","1.0","","17.0","","0.0","","","","","","0.0","","","","33","","42",""
"-78.88","43.92","OSHAWA","6155875","2020-03-06","2020","03","06","","3.2","","-2.9","","0.2","","17.8","","0.0","","","","","","0.0","","","","1","","48",""
"-78.88","43.92","OSHAWA","6155875","2020-03-07","2020","03","07","","1.6","","-7.7","","-3.1","","21.1","","0.0","","","","","","0.0","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-03-08","2020","03","08","","9.4","","-3.8","","2.8","","15.2","","0.0","","","","","","0.0","","","","22","","45",""
"-78.88","43.92","OSHAWA","6155875","2020-03-09","2020","03","09","","15.4","","4.9","","10.2","","7.8","","0.0","","","","","","0.7","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-03-10","2020","03","10","","11.0","","-2.5","","4.3","","13.7","","0.0","","","","","","6.4","","","","32","","54",""
"-78.88","43.92","OSHAWA","6155875","2020-03-11","2020","03","11","","2.3","","-5.6","","-1.7","","19.7","","0.0","","","","","","0.0","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-03-12","2020","03","12","","7.5","","-1.6","","3.0","","15.0","","0.0","","","","","","0.2","","","","9","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-03-13","2020","03","13","","8.1","","1.6","","4.9","","13.1","","0.0","","","","","","6.6","","","","27","","63",""
"-78.88","43.92","OSHAWA","6155875","2020-03-14","2020","03","14","","3.8","","-1.5","","1.2","","16.8","","0.0","","","","","","0.0","","","","30","","55",""
"-78.88","43.92","OSHAWA","6155875","2020-03-15","2020","03","15","","3.4","","-5.0","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-03-16","2020","03","16","","3.4","","-5.1","","-0.9","","18.9","","0.0","","","","","","0.2","","","","11","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-03-17","2020","03","17","","8.1","","-1.8","","3.2","","14.8","","0.0","","","","","","0.4","","","","27","","59",""
"-78.88","43.92","OSHAWA","6155875","2020-03-18","2020","03","18","","4.0","","-6.0","","-1.0","","19.0","","0.0","","","","","","0.0","","","","9","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-03-19","2020","03","19","","8.2","","3.2","","5.7","","12.3","","0.0","","","","","","3.0","","","","10","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-03-20","2020","03","20","","14.2","","-4.5","","4.9","","13.1","","0.0","","","","","","3.7","","","","29","","67",""
"-78.88","43.92","OSHAWA","6155875","2020-03-21","2020","03","21","","0.7","","-8.7","","-4.0","","22.0","","0.0","","","","","","0.0","","","","35","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-03-22","2020","03","22","","0.5","","-6.6","","-3.1","","21.1","","0.0","","","","","","0.0","","","","8","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-03-23","2020","03","23","","2.1","","-0.4","","0.9","","17.1","","0.0","","","","","","9.8","","","","10","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-03-24","2020","03","24","","4.9","","-2.3","","1.3","","16.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-03-25","2020","03","25","","7.6","","-1.7","","3.0","","15.0","","0.0","","","","","","0.0","","","","9","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-03-26","2020","03","26","","11.5","","-1.4","","5.1","","12.9","","0.0","","","","","","0.0","","","","32","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-03-27","2020","03","27","","8.2","","-2.2","","3.0","","15.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-03-28","2020","03","28","","10.0","","0.8","","5.4","","12.6","","0.0","","","","","","0.0","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-03-29","2020","03","29","","16.7","","5.7","","11.2","","6.8","","0.0","","","","","","8.7","","","","25","","63",""
"-78.88","43.92","OSHAWA","6155875","2020-03-30","2020","03","30","","7.9","","3.9","","5.9","","12.1","","0.0","","","","","","6.0","","","","29","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-03-31","2020","03","31","","6.1","","3.4","","4.8","","13.2","","0.0","","","","","","0.0","","","","8","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-04-01","2020","04","01","","10.0","","-0.6","","4.7","","13.3","","0.0","","","","","","0.0","","","","36","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-04-02","2020","04","02","","13.6","","-0.1","","6.8","","11.2","","0.0","","","","","","0.0","","","","33","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-04-03","2020","04","03","","10.6","","1.9","","6.3","","11.7","","0.0","","","","","","3.7","","","","35","","50",""
"-78.88","43.92","OSHAWA","6155875","2020-04-04","2020","04","04","","9.2","","3.9","","6.6","","11.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-04-05","2020","04","05","","10.5","","1.8","","6.2","","11.8","","0.0","","","","","","0.0","","","","33","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-04-06","2020","04","06","","11.7","","-1.5","","5.1","","12.9","","0.0","","","","","","0.0","","","","28","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-04-07","2020","04","07","","14.3","","-0.4","","7.0","","11.0","","0.0","","","","","","3.5","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-04-08","2020","04","08","","13.4","","4.0","","8.7","","9.3","","0.0","","","","","","0.0","","","","29","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-04-09","2020","04","09","","9.0","","1.0","","5.0","","13.0","","0.0","","","","","","8.6","","","","31","","61",""
"-78.88","43.92","OSHAWA","6155875","2020-04-10","2020","04","10","","6.4","","0.0","","3.2","","14.8","","0.0","","","","","","0.0","","","","31","","68",""
"-78.88","43.92","OSHAWA","6155875","2020-04-11","2020","04","11","","8.3","","-1.7","","3.3","","14.7","","0.0","","","","","","0.0","","","","25","","50",""
"-78.88","43.92","OSHAWA","6155875","2020-04-12","2020","04","12","","13.6","","-1.6","","6.0","","12.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-04-13","2020","04","13","","14.2","","2.3","","8.3","","9.7","","0.0","","","","","","17.4","","","","29","","74",""
"-78.88","43.92","OSHAWA","6155875","2020-04-14","2020","04","14","","5.7","","-2.4","","1.7","","16.3","","0.0","","","","","","0.0","","","","22","","52",""
"-78.88","43.92","OSHAWA","6155875","2020-04-15","2020","04","15","","3.8","","-6.3","","-1.3","","19.3","","0.0","","","","","","0.0","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-04-16","2020","04","16","","4.3","","-4.9","","-0.3","","18.3","","0.0","","","","","","0.0","","","","29","","59",""
"-78.88","43.92","OSHAWA","6155875","2020-04-17","2020","04","17","","6.1","","-6.8","","-0.4","","18.4","","0.0","","","","","","0.0","","","","19","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-04-18","2020","04","18","","8.8","","-4.9","","2.0","","16.0","","0.0","","","","","","0.0","","","","20","","50",""
"-78.88","43.92","OSHAWA","6155875","2020-04-19","2020","04","19","","10.4","","-2.2","","4.1","","13.9","","0.0","","","","","","1.4","","","","32","","54",""
"-78.88","43.92","OSHAWA","6155875","2020-04-20","2020","04","20","","5.7","","-5.9","","-0.1","","18.1","","0.0","","","","","","0.0","","","","13","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-04-21","2020","04","21","","7.4","","-2.2","","2.6","","15.4","","0.0","","","","","","1.0","","","","31","","76",""
"-78.88","43.92","OSHAWA","6155875","2020-04-22","2020","04","22","","5.2","","-5.5","","-0.2","","18.2","","0.0","","","","","","0.0","","","","29","","65",""
"-78.88","43.92","OSHAWA","6155875","2020-04-23","2020","04","23","","7.3","","-6.7","","0.3","","17.7","","0.0","","","","","","0.0","","","","14","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-04-24","2020","04","24","","10.0","","1.4","","5.7","","12.3","","0.0","","","","","","0.0","","","","36","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-04-25","2020","04","25","","13.3","","0.0","","6.7","","11.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-04-26","2020","04","26","","11.6","","6.5","","9.1","","8.9","","0.0","","","","","","0.2","","","","3","","59",""
"-78.88","43.92","OSHAWA","6155875","2020-04-27","2020","04","27","","12.4","","3.7","","8.1","","9.9","","0.0","","","","","","0.0","","","","19","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-04-28","2020","04","28","","12.1","","4.1","","8.1","","9.9","","0.0","","","","","","0.0","","","","11","","42",""
"-78.88","43.92","OSHAWA","6155875","2020-04-29","2020","04","29","","14.4","","9.2","","11.8","","6.2","","0.0","","","","","","3.3","","","","9","","65",""
"-78.88","43.92","OSHAWA","6155875","2020-04-30","2020","04","30","","13.6","","8.8","","11.2","","6.8","","0.0","","","","","","14.5","","","","9","","54",""
"-78.88","43.92","OSHAWA","6155875","2020-05-01","2020","05","01","","17.3","","6.9","","12.1","","5.9","","0.0","","","","","","1.1","","","","32","","42",""
"-78.88","43.92","OSHAWA","6155875","2020-05-02","2020","05","02","","15.1","","1.5","","8.3","","9.7","","0.0","","","","","","1.6","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-05-03","2020","05","03","","21.7","","4.3","","13.0","","5.0","","0.0","","","","","","0.0","","","","26","","50",""
"-78.88","43.92","OSHAWA","6155875","2020-05-04","2020","05","04","","11.6","","1.3","","6.5","","11.5","","0.0","","","","","","0.0","","","","34","","48",""
"-78.88","43.92","OSHAWA","6155875","2020-05-05","2020","05","05","","9.3","","-1.7","","3.8","","14.2","","0.0","","","","","","0.0","","","","1","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-05-06","2020","05","06","","12.3","","-0.2","","6.1","","11.9","","0.0","","","","","","0.0","","","","6","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-05-07","2020","05","07","","12.0","","-0.7","","5.7","","12.3","","0.0","","","","","","2.5","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-05-08","2020","05","08","","6.2","","-2.5","","1.9","","16.1","","0.0","","","","","","0.0","","","","29","","52",""
"-78.88","43.92","OSHAWA","6155875","2020-05-09","2020","05","09","","5.3","","-3.7","","0.8","","17.2","","0.0","","","","","","0.2","","","","30","","61",""
"-78.88","43.92","OSHAWA","6155875","2020-05-10","2020","05","10","","6.8","","-0.8","","3.0","","15.0","","0.0","","","","","","0.4","","","","29","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-05-11","2020","05","11","","8.0","","-0.7","","3.7","","14.3","","0.0","","","","","","1.4","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-05-12","2020","05","12","","8.2","","-3.8","","2.2","","15.8","","0.0","","","","","","0.0","","","","29","","55",""
"-78.88","43.92","OSHAWA","6155875","2020-05-13","2020","05","13","","11.2","","-3.3","","4.0","","14.0","","0.0","","","","","","0.0","","","","20","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-05-14","2020","05","14","","12.7","","-0.1","","6.3","","11.7","","0.0","","","","","","0.2","","","","10","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-05-15","2020","05","15","","16.4","","8.1","","12.3","","5.7","","0.0","","","","","","2.8","","","","33","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-05-16","2020","05","16","","15.3","","5.2","","10.3","","7.7","","0.0","","","","","","0.0","","","","36","","33",""
"-78.88","43.92","OSHAWA","6155875","2020-05-17","2020","05","17","","18.1","","4.1","","11.1","","6.9","","0.0","","","","","","1.2","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-05-18","2020","05","18","","15.5","","11.1","","13.3","","4.7","","0.0","","","","","","3.5","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-05-19","2020","05","19","","19.6","","12.0","","15.8","","2.2","","0.0","","","","","","0.0","","","","6","","42",""
"-78.88","43.92","OSHAWA","6155875","2020-05-20","2020","05","20","","20.2","","9.7","","15.0","","3.0","","0.0","","","","","","0.0","","","","9","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-05-21","2020","05","21","","20.1","","4.0","","12.1","","5.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-22","2020","05","22","","23.4","","5.9","","14.7","","3.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-23","2020","05","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-24","2020","05","24","","25.2","","16.1","","20.7","","0.0","","2.7","","","","","","2.0","","","","12","","39",""
"-78.88","43.92","OSHAWA","6155875","2020-05-25","2020","05","25","","28.8","","15.5","","22.2","","0.0","","4.2","","","","","","8.8","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-26","2020","05","26","","31.0","","15.2","","23.1","","0.0","","5.1","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-27","2020","05","27","","28.1","","16.8","","22.5","","0.0","","4.5","","","","","","0.0","","","","22","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-05-28","2020","05","28","","24.1","","16.4","","20.3","","0.0","","2.3","","","","","","4.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-05-29","2020","05","29","","22.2","","13.4","","17.8","","0.2","","0.0","","","","","","1.7","","","","28","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-05-30","2020","05","30","","18.3","","5.0","","11.7","","6.3","","0.0","","","","","","1.8","","","","30","","58",""
"-78.88","43.92","OSHAWA","6155875","2020-05-31","2020","05","31","","15.1","","4.8","","10.0","","8.0","","0.0","","","","","","0.0","","","","30","","50",""
"-78.88","43.92","OSHAWA","6155875","2020-06-01","2020","06","01","","23.6","","5.1","","14.4","","3.6","","0.0","","","","","","0.0","","","","27","","46",""
"-78.88","43.92","OSHAWA","6155875","2020-06-02","2020","06","02","","21.5","","12.7","","17.1","","0.9","","0.0","","","","","","0.0","","","","18","","35",""
"-78.88","43.92","OSHAWA","6155875","2020-06-03","2020","06","03","","27.1","","12.5","","19.8","","0.0","","1.8","","","","","","0.2","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2020-06-04","2020","06","04","","26.8","","12.2","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-06-05","2020","06","05","","26.8","","13.6","","20.2","","0.0","","2.2","","","","","","0.0","","","","20","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-06-06","2020","06","06","","25.0","","12.9","","19.0","","0.0","","1.0","","","","","","0.0","","","","29","","52",""
"-78.88","43.92","OSHAWA","6155875","2020-06-07","2020","06","07","","21.0","","10.2","","15.6","","2.4","","0.0","","","","","","0.0","","","","34","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-06-08","2020","06","08","","21.5","","10.4","","16.0","","2.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2020-06-09","2020","06","09","","29.7","","11.9","","20.8","","0.0","","2.8","","","","","","0.0","","","","11","","37",""
"-78.88","43.92","OSHAWA","6155875","2020-06-10","2020","06","10","","30.2","","17.5","","23.9","","0.0","","5.9","","","","","","7.8","","","","23","","76",""
"-78.88","43.92","OSHAWA","6155875","2020-06-11","2020","06","11","","23.9","","15.3","","19.6","","0.0","","1.6","","","","","","0.0","","","","29","","58",""
"-78.88","43.92","OSHAWA","6155875","2020-06-12","2020","06","12","","17.6","","8.3","","13.0","","5.0","","0.0","","","","","","0.0","","","","30","","58",""
"-78.88","43.92","OSHAWA","6155875","2020-06-13","2020","06","13","","18.4","","7.0","","12.7","","5.3","","0.0","","","","","","0.0","","","","35","","41",""
"-78.88","43.92","OSHAWA","6155875","2020-06-14","2020","06","14","","18.0","","4.3","","11.2","","6.8","","0.0","","","","","","0.0","","","","13","","32",""
"-78.88","43.92","OSHAWA","6155875","2020-06-15","2020","06","15","","20.5","","6.3","","13.4","","4.6","","0.0","","","","","","0.0","","","","12","","37",""
