"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2015-01-25","2015","01","25","","-2.7","","-13.6","","-8.2","","26.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-26","2015","01","26","","-7.9","","-15.5","","-11.7","","29.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-27","2015","01","27","","-5.0","","-12.9","","-9.0","","27.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-28","2015","01","28","","-0.8","","-14.3","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-29","2015","01","29","","-0.3","","-10.7","","-5.5","","23.5","","0.0","","","M","","M","7.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-30","2015","01","30","","-1.4","","-19.6","","-10.5","","28.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-01-31","2015","01","31","","-3.1","","-24.7","","-13.9","","31.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-01","2015","02","01","","-3.1","","-15.6","","-9.4","","27.4","","0.0","","","M","","M","","M","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-02","2015","02","02","","-11.9","","-22.8","","-17.4","","35.4","","0.0","","","M","","M","","M","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-03","2015","02","03","","-4.9","","-20.9","","-12.9","","30.9","","0.0","","","M","","M","14.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-04","2015","02","04","","-1.5","","-10.6","","-6.1","","24.1","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-05","2015","02","05","","-10.5","","-21.2","","-15.9","","33.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-06","2015","02","06","","-3.5","","-11.4","","-7.5","","25.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-07","2015","02","07","","-4.1","","-10.2","","-7.2","","25.2","","0.0","","","M","","M","4.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-08","2015","02","08","","-10.2","","-13.2","","-11.7","","29.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-09","2015","02","09","","-10.6","","-13.2","","-11.9","","29.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-10","2015","02","10","","-5.7","","-15.7","","-10.7","","28.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-11","2015","02","11","","-2.0","","-16.4","","-9.2","","27.2","","0.0","","","M","","M","1.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-12","2015","02","12","","-2.9","","-20.4","","-11.7","","29.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-13","2015","02","13","","-8.3","","-25.6","","-17.0","","35.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-14","2015","02","14","","-6.7","","-20.3","","-13.5","","31.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-15","2015","02","15","","-20.4","","-26.2","","-23.3","","41.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-16","2015","02","16","","-13.6","","-25.0","","-19.3","","37.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-17","2015","02","17","","-8.4","","-19.7","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-18","2015","02","18","","-7.6","","-18.6","","-13.1","","31.1","","0.0","","","M","","M","2.4","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-19","2015","02","19","","-14.5","","-22.4","","-18.5","","36.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-20","2015","02","20","","-13.4","","-23.1","","-18.3","","36.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-21","2015","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2015-02-22","2015","02","22","","-4.0","","-20.1","","-12.1","","30.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-23","2015","02","23","","-15.0","","-22.9","","-19.0","","37.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-24","2015","02","24","","-8.0","","-24.5","","-16.3","","34.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-25","2015","02","25","","-7.8","","-21.9","","-14.9","","32.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-26","2015","02","26","","-10.7","","-22.8","","-16.8","","34.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-27","2015","02","27","","-8.7","","-25.5","","-17.1","","35.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-02-28","2015","02","28","","-5.2","","-25.0","","-15.1","","33.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-01","2015","03","01","","-3.6","","-18.3","","-11.0","","29.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-02","2015","03","02","","-2.5","","-17.4","","-10.0","","28.0","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-03","2015","03","03","","-0.4","","-19.5","","-10.0","","28.0","","0.0","","","M","","M","3.6","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-04","2015","03","04","","0.4","","-11.2","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-05","2015","03","05","","-9.8","","-21.8","","-15.8","","33.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-06","2015","03","06","","-5.7","","-25.2","","-15.5","","33.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-07","2015","03","07","","-1.2","","-11.3","","-6.3","","24.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-08","2015","03","08","","1.9","","-11.1","","-4.6","","22.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-09","2015","03","09","","4.8","","-6.8","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-10","2015","03","10","","4.1","","-6.9","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-11","2015","03","11","","7.9","","-3.7","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-12","2015","03","12","","2.3","","-3.8","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-13","2015","03","13","","3.4","","-3.7","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-14","2015","03","14","","3.8","","0.8","","2.3","","15.7","","0.0","","","M","","M","1.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-15","2015","03","15","","5.1","","-3.7","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-16","2015","03","16","","6.5","","-3.3","","1.6","","16.4","","0.0","","","M","","M","2.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-17","2015","03","17","","4.3","","-4.2","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-18","2015","03","18","","1.3","","-10.1","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-19","2015","03","19","","2.0","","-11.3","","-4.7","","22.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-20","2015","03","20","","6.1","","-1.9","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-21","2015","03","21","","5.2","","-5.7","","-0.3","","18.3","","0.0","","","M","","M","4.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-22","2015","03","22","","-2.6","","-11.2","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-23","2015","03","23","","-3.8","","-12.6","","-8.2","","26.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-24","2015","03","24","","0.9","","-10.6","","-4.9","","22.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-25","2015","03","25","","4.3","","-5.6","","-0.7","","18.7","","0.0","","","M","","M","2.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-26","2015","03","26","","3.8","","0.0","","1.9","","16.1","","0.0","","","M","","M","0.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-27","2015","03","27","","0.6","","-7.6","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-28","2015","03","28","","-1.0","","-11.4","","-6.2","","24.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-29","2015","03","29","","3.8","","-11.8","","-4.0","","22.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-30","2015","03","30","","7.4","","-2.0","","2.7","","15.3","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-03-31","2015","03","31","","4.7","","-5.1","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-01","2015","04","01","","5.1","","-5.1","","0.0","","18.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-02","2015","04","02","","13.1","","0.2","","6.7","","11.3","","0.0","","","M","","M","2.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-03","2015","04","03","","11.5","","-1.6","","5.0","","13.0","","0.0","","","M","","M","3.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-04","2015","04","04","","5.0","","-1.2","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-05","2015","04","05","","2.7","","-4.7","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-06","2015","04","06","","9.4","","-2.0","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-07","2015","04","07","","8.3","","-0.8","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-08","2015","04","08","","3.8","","1.2","","2.5","","15.5","","0.0","","","M","","M","9.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-09","2015","04","09","","8.1","","1.2","","4.7","","13.3","","0.0","","","M","","M","12.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-10","2015","04","10","","15.8","","3.6","","9.7","","8.3","","0.0","","","M","","M","1.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-11","2015","04","11","","10.6","","-2.7","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-12","2015","04","12","","16.1","","-3.4","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-13","2015","04","13","","18.8","","-0.4","","9.2","","8.8","","0.0","","","M","","M","4.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-14","2015","04","14","","16.8","","-1.8","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-15","2015","04","15","","15.2","","1.0","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-16","2015","04","16","","16.6","","2.7","","9.7","","8.3","","0.0","","","M","","M","2.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-17","2015","04","17","","18.0","","5.7","","11.9","","6.1","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-18","2015","04","18","","18.1","","2.1","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-19","2015","04","19","","13.3","","2.0","","7.7","","10.3","","0.0","","","M","","M","2.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-20","2015","04","20","","13.2","","4.8","","9.0","","9.0","","0.0","","","M","","M","35.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-21","2015","04","21","","8.9","","1.4","","5.2","","12.8","","0.0","","","M","","M","3.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-22","2015","04","22","","7.3","","-0.8","","3.3","","14.7","","0.0","","","M","","M","2.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-23","2015","04","23","","2.7","","-1.5","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-24","2015","04","24","","6.2","","-1.2","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-25","2015","04","25","","10.7","","-3.3","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-26","2015","04","26","","12.2","","3.8","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-27","2015","04","27","","14.3","","4.5","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-28","2015","04","28","","19.0","","5.4","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-29","2015","04","29","","19.1","","6.2","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-04-30","2015","04","30","","17.0","","5.1","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-01","2015","05","01","","20.3","","4.9","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-02","2015","05","02","","21.1","","8.3","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-03","2015","05","03","","23.1","","6.4","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-04","2015","05","04","","20.4","","6.6","","13.5","","4.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-05","2015","05","05","","17.2","","4.5","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-06","2015","05","06","","22.0","","4.2","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-07","2015","05","07","","22.9","","5.7","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-08","2015","05","08","","26.3","","9.5","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-09","2015","05","09","","26.6","","13.2","","19.9","","0.0","","1.9","","","M","","M","2.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-10","2015","05","10","","25.8","","14.7","","20.3","","0.0","","2.3","","","M","","M","0.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-11","2015","05","11","","20.2","","13.5","","16.9","","1.1","","0.0","","","M","","M","10.9","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-12","2015","05","12","","17.5","","7.9","","12.7","","5.3","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-13","2015","05","13","","14.7","","6.3","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-14","2015","05","14","","17.1","","4.6","","10.9","","7.1","","0.0","","","M","","M","1.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-15","2015","05","15","","16.2","","6.1","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-16","2015","05","16","","22.8","","11.9","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","35","","41",""
"-78.88","43.92","OSHAWA","6155875","2015-05-17","2015","05","17","","22.5","","11.2","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-18","2015","05","18","","25.9","","14.0","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2015-05-19","2015","05","19","","17.9","","3.5","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2015-05-20","2015","05","20","","15.4","","3.3","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","31","","43",""
"-78.88","43.92","OSHAWA","6155875","2015-05-21","2015","05","21","","17.5","","6.5","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2015-05-22","2015","05","22","","14.4","","-0.6","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","30","","59",""
"-78.88","43.92","OSHAWA","6155875","2015-05-23","2015","05","23","","17.0","","-2.0","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","20","","44",""
"-78.88","43.92","OSHAWA","6155875","2015-05-24","2015","05","24","","24.3","","3.6","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","20","","33",""
"-78.88","43.92","OSHAWA","6155875","2015-05-25","2015","05","25","","23.1","","14.4","","18.8","","0.0","","0.8","","","M","","M","0.8","","","","23","","35",""
"-78.88","43.92","OSHAWA","6155875","2015-05-26","2015","05","26","","26.3","","13.2","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","21","","43",""
"-78.88","43.92","OSHAWA","6155875","2015-05-27","2015","05","27","","24.7","","13.5","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","20","","54",""
"-78.88","43.92","OSHAWA","6155875","2015-05-28","2015","05","28","","","M","13.5","E","","M","","M","","M","","M","","M","0.0","","","","32","","43",""
"-78.88","43.92","OSHAWA","6155875","2015-05-29","2015","05","29","","24.7","","10.6","","17.7","","0.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-05-30","2015","05","30","","25.9","","11.5","","18.7","","0.0","","0.7","","","M","","M","32.8","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2015-05-31","2015","05","31","","11.4","","7.4","","9.4","","8.6","","0.0","","","M","","M","16.3","","","","36","","44",""
"-78.88","43.92","OSHAWA","6155875","2015-06-01","2015","06","01","","15.7","","6.7","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","4","","32",""
"-78.88","43.92","OSHAWA","6155875","2015-06-02","2015","06","02","","15.9","","5.6","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-06-03","2015","06","03","","20.0","","5.2","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","10","","33",""
"-78.88","43.92","OSHAWA","6155875","2015-06-04","2015","06","04","","21.2","","10.6","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2015-06-05","2015","06","05","","21.8","","12.4","","17.1","","0.9","","0.0","","","M","","M","2.6","","","","1","","39",""
"-78.88","43.92","OSHAWA","6155875","2015-06-06","2015","06","06","","16.2","","6.4","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","36","","39",""
"-78.88","43.92","OSHAWA","6155875","2015-06-07","2015","06","07","","21.5","","4.7","","13.1","","4.9","","0.0","","","M","","M","2.5","","","","12","","35",""
"-78.88","43.92","OSHAWA","6155875","2015-06-08","2015","06","08","","22.0","","15.9","","19.0","","0.0","","1.0","","","M","","M","34.6","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2015-06-09","2015","06","09","","23.5","","11.3","","17.4","","0.6","","0.0","","","M","","M","0.3","","","","32","","41",""
"-78.88","43.92","OSHAWA","6155875","2015-06-10","2015","06","10","","23.1","","8.8","","16.0","","2.0","","0.0","","","M","","M","9.9","","","","35","","44",""
"-78.88","43.92","OSHAWA","6155875","2015-06-11","2015","06","11","","22.9","","11.4","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2015-06-12","2015","06","12","","18.8","","13.9","","16.4","","1.6","","0.0","","","M","","M","20.7","","","","","","<31",""
