"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2018-01-31","2018","01","31","","1.2","","-19.0","","-8.9","","26.9","","0.0","","","M","","M","2.0","","","","17","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-02-01","2018","02","01","","4.4","","-10.4","","-3.0","","21.0","","0.0","","","M","","M","0.0","","","","27","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-02-02","2018","02","02","","-9.4","","-17.2","","-13.3","","31.3","","0.0","","","M","","M","0.0","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-02-03","2018","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-02-04","2018","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-02-05","2018","02","05","","-7.3","","-16.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","31","","57",""
"-78.88","43.92","OSHAWA","6155875","2018-02-06","2018","02","06","","-3.9","","-14.0","","-9.0","","27.0","","0.0","","","M","","M","0.0","","","","27","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-02-07","2018","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-02-08","2018","02","08","","-5.8","","-19.5","","-12.7","","30.7","","0.0","","","M","","M","0.0","","","","25","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-02-09","2018","02","09","","-4.4","","-17.2","","-10.8","","28.8","","0.0","","","M","","M","2.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-02-10","2018","02","10","","-3.8","","-6.4","","-5.1","","23.1","","0.0","","","M","","M","3.2","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-02-11","2018","02","11","","-1.4","","-6.5","","-4.0","","22.0","","0.0","","","M","","M","1.4","","","","30","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-02-12","2018","02","12","","-2.7","","-17.5","","-10.1","","28.1","","0.0","","","M","","M","0.0","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-02-13","2018","02","13","","-3.2","","-19.6","","-11.4","","29.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-02-14","2018","02","14","","3.8","","-6.4","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-02-15","2018","02","15","","7.0","","1.3","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","21","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-02-16","2018","02","16","","3.2","","-9.6","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","31","","65",""
"-78.88","43.92","OSHAWA","6155875","2018-02-17","2018","02","17","","-0.8","","-13.0","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","21","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-02-18","2018","02","18","","3.4","","-4.0","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-02-19","2018","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-02-20","2018","02","20","","10.7","","3.4","","7.1","","10.9","","0.0","","","M","","M","8.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-02-21","2018","02","21","","7.0","","-2.3","","2.4","","15.6","","0.0","","","M","","M","4.9","","","","34","","57",""
"-78.88","43.92","OSHAWA","6155875","2018-02-22","2018","02","22","","1.8","","-3.0","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-02-23","2018","02","23","","4.6","","-3.4","","0.6","","17.4","","0.0","","","M","","M","3.8","","","","10","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-02-24","2018","02","24","","4.9","","0.1","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","10","","48",""
"-78.88","43.92","OSHAWA","6155875","2018-02-25","2018","02","25","","10.6","","0.3","","5.5","","12.5","","0.0","","","M","","M","5.0","","","","10","","69",""
"-78.88","43.92","OSHAWA","6155875","2018-02-26","2018","02","26","","7.2","","-3.6","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","27","","48",""
"-78.88","43.92","OSHAWA","6155875","2018-02-27","2018","02","27","","11.2","","-4.8","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","20","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-02-28","2018","02","28","","12.9","","-1.0","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-03-01","2018","03","01","","5.0","","-2.7","","1.2","","16.8","","0.0","","","M","","M","0.4","","","","4","","52",""
"-78.88","43.92","OSHAWA","6155875","2018-03-02","2018","03","02","","2.1","","-1.4","","0.4","","17.6","","0.0","","","M","","M","0.7","","","","33","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-03-03","2018","03","03","","4.9","","-3.1","","0.9","","17.1","","0.0","","","M","","M","0.0","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-03-04","2018","03","04","","1.6","","-4.7","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","35","","61",""
"-78.88","43.92","OSHAWA","6155875","2018-03-05","2018","03","05","","1.8","","-6.6","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","34","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-03-06","2018","03","06","","2.0","","-1.7","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","9","","50",""
"-78.88","43.92","OSHAWA","6155875","2018-03-07","2018","03","07","","4.7","","-0.4","","2.2","","15.8","","0.0","","","M","","M","0.7","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-03-08","2018","03","08","","0.3","","-2.9","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-09","2018","03","09","","4.0","","-2.9","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","29","","54",""
"-78.88","43.92","OSHAWA","6155875","2018-03-10","2018","03","10","","2.1","","-4.2","","-1.1","","19.1","","0.0","","","M","","M","0.0","","","","31","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-03-11","2018","03","11","","2.6","","-6.4","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","33","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-03-12","2018","03","12","","-0.2","","-6.3","","-3.3","","21.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-13","2018","03","13","","3.3","","-3.4","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-03-14","2018","03","14","","1.8","","-3.5","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","32","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-03-15","2018","03","15","","5.0","","-5.8","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","33","","50",""
"-78.88","43.92","OSHAWA","6155875","2018-03-16","2018","03","16","","-1.3","","-8.0","","-4.7","","22.7","","0.0","","","M","","M","0.0","","","","29","","52",""
"-78.88","43.92","OSHAWA","6155875","2018-03-17","2018","03","17","","4.2","","-7.2","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","33","","52",""
"-78.88","43.92","OSHAWA","6155875","2018-03-18","2018","03","18","","4.4","","-6.3","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-19","2018","03","19","","-0.8","","-8.8","","-4.8","","22.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-20","2018","03","20","","2.4","","-7.2","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-21","2018","03","21","","6.2","","-4.8","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","1","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-03-22","2018","03","22","","4.9","","-4.4","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","32","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-03-23","2018","03","23","","4.8","","-4.6","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","36","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-03-24","2018","03","24","","2.7","","-5.8","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","36","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-03-25","2018","03","25","","3.0","","-7.9","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-03-26","2018","03","26","","7.8","","-2.8","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","12","","48",""
"-78.88","43.92","OSHAWA","6155875","2018-03-27","2018","03","27","","4.4","","1.9","","3.2","","14.8","","0.0","","","M","","M","3.8","","","","11","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-03-28","2018","03","28","","7.8","","1.6","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","34","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-03-29","2018","03","29","","6.7","","3.2","","5.0","","13.0","","0.0","","","M","","M","14.4","","","","34","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-03-30","2018","03","30","","5.5","","-3.2","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","33","","48",""
"-78.88","43.92","OSHAWA","6155875","2018-03-31","2018","03","31","","7.2","","-4.0","","1.6","","16.4","","0.0","","","M","","M","3.2","","","","20","","61",""
"-78.88","43.92","OSHAWA","6155875","2018-04-01","2018","04","01","","3.2","","-3.3","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","32","","61",""
"-78.88","43.92","OSHAWA","6155875","2018-04-02","2018","04","02","","5.5","","-4.6","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","18","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-04-03","2018","04","03","","5.1","","0.5","","2.8","","15.2","","0.0","","","M","","M","15.4","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-04-04","2018","04","04","","5.8","","-4.7","","0.6","","17.4","","0.0","","","M","","M","4.5","","","","27","","89",""
"-78.88","43.92","OSHAWA","6155875","2018-04-05","2018","04","05","","1.4","","-9.1","","-3.9","","21.9","","0.0","","","M","","M","0.0","","","","28","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-04-06","2018","04","06","","3.8","","-2.7","","0.6","","17.4","","0.0","","","M","","M","0.9","","","","30","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-04-07","2018","04","07","","0.8","","-4.9","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","30","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-04-08","2018","04","08","","1.4","","-5.8","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","33","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-04-09","2018","04","09","","2.7","","-6.4","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-04-10","2018","04","10","","4.0","","-3.8","","0.1","","17.9","","0.0","","","M","","M","0.2","","","","20","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-04-11","2018","04","11","","4.6","","-3.8","","0.4","","17.6","","0.0","","","M","","M","1.0","","","","20","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-04-12","2018","04","12","","10.7","","-4.4","","3.2","","14.8","","0.0","","","M","","M","3.4","","","","33","","48",""
"-78.88","43.92","OSHAWA","6155875","2018-04-13","2018","04","13","","5.9","","2.1","","4.0","","14.0","","0.0","","","M","","M","9.7","","","","34","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-04-14","2018","04","14","","3.4","","-4.4","","-0.5","","18.5","","0.0","","","M","","M","18.2","","","","4","","54",""
"-78.88","43.92","OSHAWA","6155875","2018-04-15","2018","04","15","","0.8","","-3.5","","-1.4","","19.4","","0.0","","","M","","M","21.0","","","","9","","69",""
"-78.88","43.92","OSHAWA","6155875","2018-04-16","2018","04","16","","2.6","","0.2","","1.4","","16.6","","0.0","","","M","","M","27.2","","","","9","","61",""
"-78.88","43.92","OSHAWA","6155875","2018-04-17","2018","04","17","","1.3","","-1.0","","0.2","","17.8","","0.0","","","M","","M","0.2","","","","25","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-04-18","2018","04","18","","4.4","","-0.4","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","27","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-04-19","2018","04","19","","3.3","","-1.0","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","32","","50",""
"-78.88","43.92","OSHAWA","6155875","2018-04-20","2018","04","20","","7.3","","-2.0","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","27","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-04-21","2018","04","21","","13.7","","-1.3","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-04-22","2018","04","22","","14.4","","0.2","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-04-23","2018","04","23","","18.3","","-2.1","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","12","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-04-24","2018","04","24","","15.9","","3.2","","9.6","","8.4","","0.0","","","M","","M","1.9","","","","23","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-04-25","2018","04","25","","11.1","","4.0","","7.6","","10.4","","0.0","","","M","","M","22.2","","","","32","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-04-26","2018","04","26","","14.4","","2.7","","8.6","","9.4","","0.0","","","M","","M","1.0","","","","33","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-04-27","2018","04","27","","13.7","","-0.5","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","27","","32",""
"-78.88","43.92","OSHAWA","6155875","2018-04-28","2018","04","28","","7.9","","1.4","","4.7","","13.3","","0.0","","","M","","M","0.8","","","","33","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-04-29","2018","04","29","","10.1","","0.7","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","32","","56",""
"-78.88","43.92","OSHAWA","6155875","2018-04-30","2018","04","30","","18.2","","2.2","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","32","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-05-01","2018","05","01","","22.3","","0.9","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","21","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-05-02","2018","05","02","","","M","7.5","E","","M","","M","","M","","M","","M","0.0","","","","22","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-05-03","2018","05","03","","21.8","","9.0","","15.4","","2.6","","0.0","","","M","","M","3.5","","","","26","","50",""
"-78.88","43.92","OSHAWA","6155875","2018-05-04","2018","05","04","","20.2","","6.6","","13.4","","4.6","","0.0","","","M","","M","7.6","","","","27","","98",""
"-78.88","43.92","OSHAWA","6155875","2018-05-05","2018","05","05","","21.6","","2.6","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","20","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-05-06","2018","05","06","","18.3","","8.2","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-07","2018","05","07","","16.2","","4.6","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-08","2018","05","08","","19.4","","1.9","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-09","2018","05","09","","24.2","","6.0","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","11","","32",""
"-78.88","43.92","OSHAWA","6155875","2018-05-10","2018","05","10","","20.4","","5.4","","12.9","","5.1","","0.0","","","M","","M","5.4","","","","28","","63",""
"-78.88","43.92","OSHAWA","6155875","2018-05-11","2018","05","11","","10.6","","3.5","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","1","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-05-12","2018","05","12","","14.8","","2.9","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-13","2018","05","13","","18.5","","4.4","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","10","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-05-14","2018","05","14","","20.5","","4.9","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-05-15","2018","05","15","","21.0","","10.3","","15.7","","2.3","","0.0","","","M","","M","21.8","","","","32","","32",""
"-78.88","43.92","OSHAWA","6155875","2018-05-16","2018","05","16","","20.4","","8.4","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-17","2018","05","17","","24.1","","9.5","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","6","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-05-18","2018","05","18","","18.0","","8.7","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","8","","44",""
"-78.88","43.92","OSHAWA","6155875","2018-05-19","2018","05","19","","16.3","","10.5","","13.4","","4.6","","0.0","","","M","","M","7.2","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2018-05-20","2018","05","20","","20.6","","6.0","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","31","","41",""
"-78.88","43.92","OSHAWA","6155875","2018-05-21","2018","05","21","","20.7","","6.2","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-22","2018","05","22","","16.7","","11.4","","14.1","","3.9","","0.0","","","M","","M","1.4","","","","10","","39",""
"-78.88","43.92","OSHAWA","6155875","2018-05-23","2018","05","23","","25.4","E","10.6","E","18.0","E","0.0","E","0.0","E","","M","","M","0.0","E","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2018-05-24","2018","05","24","","","M","","M","","M","","M","","M","","M","","M","","M","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-05-25","2018","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-05-26","2018","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-05-27","2018","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-05-28","2018","05","28","","30.7","","15.8","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-29","2018","05","29","","26.4","","16.8","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-05-30","2018","05","30","","29.7","","18.0","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","9","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-05-31","2018","05","31","","27.4","","17.7","","22.6","","0.0","","4.6","","","M","","M","3.2","","","","21","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-06-01","2018","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-02","2018","06","02","","19.7","","12.0","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","1","","37",""
"-78.88","43.92","OSHAWA","6155875","2018-06-03","2018","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-04","2018","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-05","2018","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-06","2018","06","06","","14.8","","9.2","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-06-07","2018","06","07","","22.0","","10.9","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","22","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-06-08","2018","06","08","","21.8","","12.0","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-06-09","2018","06","09","","23.8","","11.7","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2018-06-10","2018","06","10","","22.4","","10.9","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","11","","43",""
"-78.88","43.92","OSHAWA","6155875","2018-06-11","2018","06","11","","22.5","","8.4","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","10","","35",""
"-78.88","43.92","OSHAWA","6155875","2018-06-12","2018","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-13","2018","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-14","2018","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2018-06-15","2018","06","15","","24.6","","10.4","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2018-06-16","2018","06","16","","27.1","","10.0","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","22","","33",""
"-78.88","43.92","OSHAWA","6155875","2018-06-17","2018","06","17","","29.6","","13.4","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","20","","35",""
