"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2016-08-06","2016","08","06","","28.1","","17.8","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","31","","43",""
"-78.88","43.92","OSHAWA","6155875","2016-08-07","2016","08","07","","27.6","","15.2","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-08-08","2016","08","08","","27.0","","14.6","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-09","2016","08","09","","29.9","","12.8","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","9","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-08-10","2016","08","10","","31.8","","18.8","","25.3","","0.0","","7.3","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-11","2016","08","11","","31.9","","19.7","","25.8","","0.0","","7.8","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-12","2016","08","12","","33.6","","24.4","","29.0","","0.0","","11.0","","","M","","M","0.0","","","","20","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-08-13","2016","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-08-14","2016","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-08-15","2016","08","15","","24.7","","14.2","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-16","2016","08","16","","27.4","","17.8","","22.6","","0.0","","4.6","","","M","","M","26.0","","","","27","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-08-17","2016","08","17","","25.3","","13.6","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-18","2016","08","18","","27.8","","17.5","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","32","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-08-19","2016","08","19","","28.3","","15.2","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-20","2016","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-08-21","2016","08","21","","26.6","","15.0","","20.8","","0.0","","2.8","","","M","","M","3.5","","","","29","","50",""
"-78.88","43.92","OSHAWA","6155875","2016-08-22","2016","08","22","","23.0","","10.2","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-08-23","2016","08","23","","26.1","","10.6","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","19","","43",""
"-78.88","43.92","OSHAWA","6155875","2016-08-24","2016","08","24","","27.1","","13.0","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","20","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-08-25","2016","08","25","","29.8","","20.7","","25.3","","0.0","","7.3","","","M","","M","5.8","","","","22","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-08-26","2016","08","26","","27.7","","17.3","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-27","2016","08","27","","26.0","","15.2","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-28","2016","08","28","","30.4","","17.0","","23.7","","0.0","","5.7","","","M","","M","0.5","","","","33","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-08-29","2016","08","29","","26.5","","15.2","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-08-30","2016","08","30","","27.8","","14.4","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-08-31","2016","08","31","","27.5","","14.9","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","32","","43",""
"-78.88","43.92","OSHAWA","6155875","2016-09-01","2016","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-09-02","2016","09","02","","22.9","","11.8","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-09-03","2016","09","03","","22.5","","9.0","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-04","2016","09","04","","23.5","","9.1","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-05","2016","09","05","","27.3","","11.3","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-06","2016","09","06","","29.0","","15.0","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-07","2016","09","07","","30.9","","19.4","","25.2","","0.0","","7.2","","","M","","M","14.1","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-09-08","2016","09","08","","30.2","","19.1","","24.7","","0.0","","6.7","","","M","","M","0.5","","","","27","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-09-09","2016","09","09","","27.4","","16.4","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-10","2016","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-09-11","2016","09","11","","22.1","","8.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","30","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-09-12","2016","09","12","","22.8","","7.4","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-13","2016","09","13","","26.3","","11.0","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","21","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-09-14","2016","09","14","","21.7","","10.3","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","31","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-09-15","2016","09","15","","19.1","","7.5","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-16","2016","09","16","","22.6","","7.5","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","10","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-09-17","2016","09","17","","21.5","","15.9","","18.7","","0.0","","0.7","","","M","","M","9.1","","","","20","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-09-18","2016","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-09-19","2016","09","19","","25.4","","13.8","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-20","2016","09","20","","26.9","","10.6","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","33","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-09-21","2016","09","21","","26.5","","9.0","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-09-22","2016","09","22","","26.1","","11.6","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-23","2016","09","23","","20.7","","8.9","","14.8","","3.2","","0.0","","","M","","M","1.0","","","","2","","43",""
"-78.88","43.92","OSHAWA","6155875","2016-09-24","2016","09","24","","18.7","","6.5","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","6","","35",""
"-78.88","43.92","OSHAWA","6155875","2016-09-25","2016","09","25","","16.9","","3.1","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-09-26","2016","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-09-27","2016","09","27","","20.8","","4.2","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","19","","50",""
"-78.88","43.92","OSHAWA","6155875","2016-09-28","2016","09","28","","22.5","","11.8","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","6","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-09-29","2016","09","29","","16.6","","12.9","","14.8","","3.2","","0.0","","","M","","M","1.9","","","","7","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-09-30","2016","09","30","","18.9","","14.4","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-10-01","2016","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-02","2016","10","02","","19.6","","12.8","","16.2","","1.8","","0.0","","","M","","M","1.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-03","2016","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-04","2016","10","04","","20.4","","12.5","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-05","2016","10","05","","19.8","","10.3","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-06","2016","10","06","","22.6","","12.3","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-07","2016","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-08","2016","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-09","2016","10","09","","12.9","","2.3","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","35","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-10-10","2016","10","10","","12.4","","-0.5","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-11","2016","10","11","","16.5","","0.2","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-12","2016","10","12","","20.2","","5.1","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","20","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-10-13","2016","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-14","2016","10","14","","13.8","","-0.9","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-15","2016","10","15","","17.4","","3.2","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-16","2016","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-17","2016","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-18","2016","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-19","2016","10","19","","19.5","","8.7","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-20","2016","10","20","","14.3","","11.0","","12.7","","5.3","","0.0","","","M","","M","6.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-10-21","2016","10","21","","11.2","","5.1","","8.2","","9.8","","0.0","","","M","","M","3.5","","","","36","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-10-22","2016","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-23","2016","10","23","","12.8","","1.8","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","28","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-10-24","2016","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-25","2016","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-10-26","2016","10","26","","5.9","","-3.4","","1.3","","16.7","","0.0","","","M","","M","0.0","","","","7","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-10-27","2016","10","27","","4.5","","0.2","","2.4","","15.6","","0.0","","","M","","M","4.3","","","","10","","56",""
"-78.88","43.92","OSHAWA","6155875","2016-10-28","2016","10","28","","9.2","","-1.9","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","32","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-10-29","2016","10","29","","18.9","","9.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","33","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-10-30","2016","10","30","","10.8","","-2.2","","4.3","","13.7","","0.0","","","M","","M","2.9","","","","34","","35",""
"-78.88","43.92","OSHAWA","6155875","2016-10-31","2016","10","31","","8.6","","-3.5","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-01","2016","11","01","","14.6","","1.2","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-02","2016","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-03","2016","11","03","","13.9","","5.1","","9.5","","8.5","","0.0","","","M","","M","10.6","","","","31","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-11-04","2016","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-05","2016","11","05","","16.8","","0.4","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-06","2016","11","06","","12.3","","-0.1","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-07","2016","11","07","","14.5","","-1.1","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-08","2016","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-09","2016","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-10","2016","11","10","","14.9","","-3.4","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","22","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-11-11","2016","11","11","","","M","4.2","E","","M","","M","","M","","M","","M","","M","","","33","","69",""
"-78.88","43.92","OSHAWA","6155875","2016-11-12","2016","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-13","2016","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-14","2016","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-15","2016","11","15","","12.2","","-2.1","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-16","2016","11","16","","12.1","","-0.9","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","32","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-11-17","2016","11","17","","11.3","","-1.6","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-18","2016","11","18","","16.7","","4.3","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-19","2016","11","19","","14.1","","0.5","","7.3","","10.7","","0.0","","","M","","M","1.7","","","","27","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-11-20","2016","11","20","","1.7","","-1.7","","0.0","","18.0","","0.0","","","M","","M","0.0","","","","31","","80",""
"-78.88","43.92","OSHAWA","6155875","2016-11-21","2016","11","21","","0.4","","-2.2","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","30","","67",""
"-78.88","43.92","OSHAWA","6155875","2016-11-22","2016","11","22","","2.9","","-5.9","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","30","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-11-23","2016","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-24","2016","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-25","2016","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-26","2016","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-11-27","2016","11","27","","6.8","","0.1","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-11-28","2016","11","28","","8.3","","1.6","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","10","","50",""
"-78.88","43.92","OSHAWA","6155875","2016-11-29","2016","11","29","","12.4","","0.2","","6.3","","11.7","","0.0","","","M","","M","2.6","","","","11","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-11-30","2016","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-01","2016","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-02","2016","12","02","","6.8","","0.9","","3.9","","14.1","","0.0","","","M","","M","0.8","","","","27","","54",""
"-78.88","43.92","OSHAWA","6155875","2016-12-03","2016","12","03","","4.2","","-3.0","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-12-04","2016","12","04","","2.4","","-6.4","","-2.0","","20.0","","0.0","","","M","","M","2.8","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-12-05","2016","12","05","","5.7","","-0.8","","2.5","","15.5","","0.0","","","M","","M","3.8","","","","26","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-12-06","2016","12","06","","4.9","","-2.8","","1.1","","16.9","","0.0","","","M","","M","5.8","","","","8","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-12-07","2016","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-08","2016","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-09","2016","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-10","2016","12","10","","-3.4","","-12.7","","-8.1","","26.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-12-11","2016","12","11","","-0.5","","-12.8","","-6.7","","24.7","","0.0","","","M","","M","6.1","","","","13","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-12-12","2016","12","12","","2.7","","-2.4","","0.2","","17.8","","0.0","","","M","","M","5.3","","","","25","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-12-13","2016","12","13","","-0.3","","-6.6","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","27","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-12-14","2016","12","14","","-4.2","","-9.7","","-7.0","","25.0","","0.0","","","M","","M","0.0","","","","25","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-12-15","2016","12","15","","-8.7","","-15.3","","-12.0","","30.0","","0.0","","","M","","M","2.1","","","","27","","61",""
"-78.88","43.92","OSHAWA","6155875","2016-12-16","2016","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-17","2016","12","17","","0.1","","-5.9","","-2.9","","20.9","","0.0","","","M","","M","7.2","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-12-18","2016","12","18","","-0.2","","-12.6","","-6.4","","24.4","","0.0","","","M","","M","1.2","","","","30","","63",""
"-78.88","43.92","OSHAWA","6155875","2016-12-19","2016","12","19","","-7.0","","-17.9","","-12.5","","30.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-12-20","2016","12","20","","0.9","","-16.0","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","22","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-12-21","2016","12","21","","0.4","","-11.2","","-5.4","","23.4","","0.0","","","M","","M","1.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-12-22","2016","12","22","","2.9","","-3.2","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","31","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-12-23","2016","12","23","","2.7","","-6.1","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-12-24","2016","12","24","","3.7","","0.6","","2.2","","15.8","","0.0","","","M","","M","3.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-12-25","2016","12","25","","3.0","","-7.5","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","7","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-12-26","2016","12","26","","8.6","","-7.2","","0.7","","17.3","","0.0","","","M","","M","16.1","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-12-27","2016","12","27","","7.1","","-2.3","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","28","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-12-28","2016","12","28","","0.8","","-3.5","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","28","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-12-29","2016","12","29","","2.1","","-2.1","","0.0","","18.0","","0.0","","","M","","M","8.5","","","","25","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-12-30","2016","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-12-31","2016","12","31","","3.7","","-2.7","","0.5","","17.5","","0.0","","","M","","M","1.8","","","","21","","52",""
